date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-03,Store 6,SP_C,Used,"$16,304","$3,756","$1,906",Phone,Sold,22,STK-00199,Honda,Accord,2020,1,9.4
2025-04-03,Store 6,SP_H,New,"$59,103","$1,086","$1,023",Facebook,Lost,44,STK-00200,Honda,Accord,2025,0,0
2025-04-03,Store 6,SP_F,Used,"$19,828","$2,517","$1,033",Service Drive,Sold,48,STK-00201,Cadillac,Terrain,2023,4,9.7
2025-04-03,Store 6,SP_J,Used,"$12,599","$2,697","$1,601",AutoTrader,Sold,26,STK-00202,GMC,CR-V,2023,2,9.9
2025-04-03,Store 7,SP_D,Used,"$35,490","$1,520","$1,979",CarGurus,Sold,52,STK-00203,GMC,Encore,2019,4,9.1
2025-04-03,Store 7,SP_J,New,"$29,822",$851,"$1,507",Referral,Sold,7,STK-00204,Cadillac,Ridgeline,2024,1,9.8
2025-04-03,Store 7,SP_F,Used,"$15,813","$2,202","$1,008",CarGurus,Lost,68,STK-00205,Ford,Escape,2019,0,0
2025-04-03,Store 7,SP_F,Used,"$23,390","$2,106","$1,569",Website,Sold,107,STK-00206,Toyota,Tacoma,2022,0,8
2025-04-03,Store 7,SP_A,Used,"$29,921","$3,754","$1,703",Walk-In,Lost,51,STK-00207,Ford,Escape,2019,0,0
2025-04-03,Store 7,SP_E,New,"$35,927","$2,555","$1,046",Website,Sold,8,STK-00208,Cadillac,Ridgeline,2025,3,8.9
2025-04-03,Store 7,SP_I,New,"$41,306","$1,643",$717,Phone,Sold,32,STK-00209,Buick,XT5,2026,3,9
2025-04-03,Store 8,SP_A,New,"$60,871","$1,112","$1,909",Email Campaign,Sold,36,STK-00210,GMC,Accord,2026,1,9.6
2025-04-03,Store 8,SP_E,New,"$50,377","$2,049","$1,041",Phone,Lost,16,STK-00211,Toyota,Tacoma,2025,0,0
2025-04-03,Store 8,SP_E,Used,"$26,748","$2,990",$813,Service Drive,Pending,20,STK-00212,Honda,XT5,2019,0,0
2025-04-03,Store 8,SP_G,Used,"$25,821","$1,913","$1,447",CarGurus,Pending,36,STK-00213,Buick,Envision,2019,0,0
2025-04-03,Store 9,SP_I,New,"$52,778",$722,$854,Walk-In,Lost,15,STK-00214,Toyota,RAV4,2025,0,0
2025-04-03,Store 9,SP_A,Used,"$27,527","$1,848","$1,000",CarGurus,Sold,12,STK-00215,Ford,Escape,2022,1,9
2025-04-03,Store 9,SP_D,Used,"$38,501","$1,666","$1,990",Facebook,Sold,24,STK-00216,Ford,Escape,2022,0,8.2
2025-04-03,Store 9,SP_I,Used,"$40,054","$2,857","$2,128",Website,Sold,8,STK-00217,Buick,Envision,2022,1,8.7
2025-04-03,Store 9,SP_B,Used,"$17,949","$3,068","$1,638",Repeat Customer,Sold,51,STK-00218,Cadillac,Encore,2021,4,8.1
2025-04-03,Store 9,SP_B,New,"$40,212","$1,208","$1,690",Website,Sold,29,STK-00219,Ford,Bronco,2025,0,8.7
2025-04-03,Store 10,SP_B,Used,"$36,001","$3,361","$1,586",CarGurus,Pending,86,STK-00220,Ford,Explorer,2020,0,0
2025-04-03,Store 10,SP_C,New,"$59,859","$1,123",$843,Phone,Sold,47,STK-00221,Cadillac,Terrain,2025,0,9.7
2025-04-03,Store 10,SP_F,New,"$28,728","$1,241","$1,478",Phone,Sold,50,STK-00222,Honda,Pilot,2024,4,9.5
2025-04-03,Store 10,SP_G,New,"$58,406","$1,412","$1,046",CarGurus,Pending,36,STK-00223,Toyota,RAV4,2024,0,0
2025-04-03,Store 10,SP_B,Used,"$16,232","$3,693","$2,049",Service Drive,Sold,8,STK-00224,Cadillac,Accord,2021,2,8.8
2025-04-03,Store 10,SP_G,Used,"$24,119","$3,305","$1,562",Facebook,Lost,8,STK-00225,Chevrolet,Tahoe,2019,0,0
2025-04-03,Store 10,SP_H,New,"$31,844","$2,567","$1,351",Website,Sold,5,STK-00226,Buick,Accord,2025,0,10
2025-04-03,Store 10,SP_D,New,"$33,426","$1,442","$1,321",CarGurus,Pending,20,STK-00227,Ford,Explorer,2026,0,0
2025-04-03,Store 10,SP_G,Used,"$14,358","$3,224","$1,425",Email Campaign,Pending,37,STK-00228,Cadillac,Ridgeline,2019,0,0
2025-04-03,Store 10,SP_A,New,"$34,316","$2,307",$876,Website,Sold,15,STK-00229,GMC,Pilot,2024,4,9.8
2025-04-03,Store 11,SP_C,New,"$49,492","$2,180",$153,Referral,Sold,26,STK-00230,Ford,Bronco,2025,3,9.4
2025-04-03,Store 11,SP_C,Used,"$32,213","$1,759",$360,Service Drive,Sold,20,STK-00231,Toyota,Tacoma,2021,2,9
2025-04-03,Store 11,SP_E,New,"$36,284","$1,637",$585,Phone,Sold,38,STK-00232,Cadillac,Encore,2025,1,9
2025-04-03,Store 11,SP_J,Used,"$30,791","$1,450",$112,Facebook,Sold,4,STK-00233,Honda,CR-V,2024,0,9.2
2025-04-03,Store 11,SP_A,New,"$48,741","$2,026",$105,Service Drive,Sold,33,STK-00234,Cadillac,CR-V,2024,4,9.1
2025-04-03,Store 12,SP_A,New,"$63,177","$1,105",$818,Facebook,Sold,11,STK-00235,Buick,Accord,2026,3,8.8
2025-04-03,Store 12,SP_F,Used,"$14,708","$3,040","$1,745",Walk-In,Lost,16,STK-00236,Ford,F-150,2024,0,0
2025-04-03,Store 12,SP_F,New,"$47,415","$1,532","$1,663",CarGurus,Pending,9,STK-00237,Chevrolet,Traverse,2026,0,0
2025-04-03,Store 12,SP_D,Used,"$35,974","$2,942","$1,113",AutoTrader,Lost,30,STK-00238,Chevrolet,Silverado,2020,0,0
2025-04-04,Store 1,SP_A,Used,"$17,569","$2,910",$932,Website,Pending,3,STK-00239,GMC,Pilot,2021,0,0
2025-04-04,Store 1,SP_J,Used,"$40,236","$1,926","$2,018",Facebook,Lost,31,STK-00240,Toyota,Camry,2020,0,0
2025-04-04,Store 1,SP_G,New,"$32,107","$1,037","$1,601",AutoTrader,Sold,19,STK-00241,Toyota,Highlander,2026,2,8.2
2025-04-04,Store 1,SP_E,New,"$60,739","$2,136","$1,096",Referral,Sold,8,STK-00242,Honda,Accord,2026,1,8.7
2025-04-04,Store 2,SP_D,New,"$47,425","$2,417","$1,107",Website,Sold,5,STK-00243,Buick,CR-V,2024,0,9.2
2025-04-04,Store 2,SP_B,Used,"$37,996","$3,020","$1,732",Website,Sold,49,STK-00244,Honda,Ridgeline,2023,4,8.4
2025-04-04,Store 2,SP_F,New,"$59,703",$993,"$1,396",Email Campaign,Pending,38,STK-00245,Ford,Explorer,2025,0,0
2025-04-04,Store 2,SP_F,Used,"$27,354","$3,319",$867,Repeat Customer,Lost,35,STK-00246,Honda,Ridgeline,2023,0,0
2025-04-04,Store 2,SP_F,New,"$42,231","$1,212","$1,749",Website,Sold,24,STK-00247,Buick,Terrain,2024,1,9.7
2025-04-04,Store 3,SP_I,New,"$61,963","$1,046","$1,479",Website,Sold,44,STK-00248,Cadillac,Pilot,2026,2,9.3
2025-04-04,Store 3,SP_J,New,"$67,534","$1,760","$1,711",Website,Pending,14,STK-00249,Buick,Accord,2024,0,0
2025-04-04,Store 3,SP_J,Used,"$32,187","$1,446","$1,684",Phone,Pending,53,STK-00250,Chevrolet,Silverado,2024,0,0
2025-04-04,Store 3,SP_I,New,"$47,076",$648,"$1,642",Repeat Customer,Lost,12,STK-00251,Cadillac,Encore,2024,0,0
2025-04-04,Store 3,SP_F,New,"$41,664","$2,219","$1,653",Facebook,Sold,24,STK-00252,Chevrolet,Tahoe,2025,2,9.5
2025-04-04,Store 3,SP_G,New,"$53,903",$873,"$1,303",AutoTrader,Sold,12,STK-00253,GMC,Terrain,2026,1,8.5
2025-04-04,Store 3,SP_J,Used,"$36,098","$2,065","$1,965",Facebook,Pending,55,STK-00254,Honda,Pilot,2019,0,0
2025-04-04,Store 3,SP_H,Used,"$21,296","$3,421","$1,837",Email Campaign,Sold,16,STK-00255,Ford,Explorer,2021,3,8.2
2025-04-04,Store 3,SP_B,New,"$30,224","$2,121","$1,171",Phone,Sold,26,STK-00256,Toyota,Camry,2024,3,9.5
2025-04-04,Store 4,SP_A,New,"$62,482",$234,"$1,512",Referral,Pending,27,STK-00257,Cadillac,Envision,2026,0,0
2025-04-04,Store 4,SP_J,Used,"$39,687",$659,"$1,249",Referral,Sold,119,STK-00258,Honda,Envision,2023,2,9.6
2025-04-04,Store 4,SP_C,New,"$67,617",$378,"$1,578",Facebook,Sold,11,STK-00259,Ford,Escape,2025,0,9
2025-04-04,Store 4,SP_D,Used,"$22,792",$853,"$1,250",Email Campaign,Lost,55,STK-00260,Cadillac,Terrain,2024,0,0
2025-04-04,Store 4,SP_E,New,"$60,181",$150,$743,Service Drive,Lost,107,STK-00261,Toyota,Camry,2025,0,0
2025-04-04,Store 4,SP_F,Used,"$26,684",$292,$690,Walk-In,Lost,39,STK-00262,Chevrolet,Equinox,2024,0,0
2025-04-04,Store 4,SP_C,Used,"$31,334",$660,"$1,752",Referral,Sold,48,STK-00263,Chevrolet,Tahoe,2023,4,8.2
2025-04-04,Store 4,SP_A,New,"$54,565",$368,"$1,230",Service Drive,Lost,114,STK-00264,GMC,Pilot,2025,0,0
2025-04-04,Store 4,SP_H,Used,"$21,479",$558,"$1,691",CarGurus,Sold,108,STK-00265,GMC,Envision,2023,0,8.3
2025-04-04,Store 4,SP_B,Used,"$39,640",$453,"$1,350",Email Campaign,Pending,1,STK-00266,Buick,Accord,2023,0,0
2025-04-04,Store 5,SP_F,New,"$64,472","$1,384",$870,AutoTrader,Sold,47,STK-00267,GMC,Ridgeline,2025,2,8.5
2025-04-04,Store 5,SP_J,Used,"$36,106","$2,815","$1,696",Phone,Lost,21,STK-00268,Honda,Pilot,2023,0,0
2025-04-04,Store 5,SP_H,New,"$60,085","$1,628","$1,628",AutoTrader,Lost,16,STK-00269,Honda,Accord,2024,0,0
2025-04-04,Store 5,SP_E,New,"$49,753",$672,$794,Facebook,Sold,38,STK-00270,Cadillac,Terrain,2025,1,8.1
2025-04-04,Store 6,SP_I,New,"$67,338","$1,283","$1,562",Service Drive,Sold,23,STK-00271,GMC,Accord,2024,4,8
2025-04-04,Store 6,SP_I,New,"$67,370","$1,591","$1,686",Walk-In,Sold,24,STK-00272,Ford,Bronco,2025,1,9.3
2025-04-04,Store 6,SP_C,Used,"$36,043","$2,102","$1,675",Service Drive,Pending,8,STK-00273,Cadillac,Ridgeline,2019,0,0
2025-04-04,Store 6,SP_D,Used,"$36,324","$2,000","$1,639",CarGurus,Sold,45,STK-00274,GMC,Envision,2024,2,9.2
2025-04-04,Store 6,SP_A,Used,"$23,871","$2,943",$920,Website,Lost,35,STK-00275,Cadillac,Terrain,2024,0,0
2025-04-04,Store 6,SP_I,New,"$47,953","$1,812","$1,663",CarGurus,Lost,13,STK-00276,Cadillac,Pilot,2024,0,0
2025-04-04,Store 6,SP_G,Used,"$39,692","$3,376","$1,103",CarGurus,Sold,10,STK-00277,Buick,Accord,2019,3,9.2
2025-04-04,Store 6,SP_I,Used,"$35,051","$2,643","$1,963",Website,Lost,46,STK-00278,Honda,Pilot,2024,0,0
2025-04-04,Store 6,SP_C,New,"$46,469","$2,232","$1,260",Walk-In,Lost,50,STK-00279,Honda,Ridgeline,2025,0,0
2025-04-04,Store 6,SP_G,Used,"$37,260","$3,192","$1,055",Repeat Customer,Sold,28,STK-00280,Ford,F-150,2020,2,8.3
2025-04-04,Store 7,SP_D,Used,"$36,768","$3,772","$2,038",Repeat Customer,Sold,108,STK-00281,Ford,F-150,2021,1,8.4
2025-04-04,Store 7,SP_A,Used,"$40,025","$1,803","$2,004",CarGurus,Lost,28,STK-00282,Ford,Explorer,2020,0,0
2025-04-04,Store 7,SP_D,New,"$44,157","$2,379","$1,245",CarGurus,Lost,37,STK-00283,Ford,Bronco,2025,0,0
2025-04-04,Store 7,SP_F,New,"$46,839",$934,"$1,543",Email Campaign,Sold,7,STK-00284,Toyota,RAV4,2024,3,9.2
2025-04-04,Store 7,SP_J,Used,"$13,858","$3,649",$848,CarGurus,Lost,50,STK-00285,Chevrolet,Silverado,2023,0,0
2025-04-04,Store 7,SP_A,New,"$60,102","$1,721","$1,800",CarGurus,Lost,48,STK-00286,Toyota,Camry,2024,0,0
2025-04-04,Store 7,SP_E,Used,"$28,262","$3,356","$1,312",Repeat Customer,Sold,4,STK-00287,Honda,Terrain,2020,3,9.7
2025-04-04,Store 7,SP_J,Used,"$15,169","$1,457","$1,112",Repeat Customer,Pending,19,STK-00288,Honda,Pilot,2019,0,0
2025-04-04,Store 8,SP_G,New,"$53,951",$634,"$1,828",Service Drive,Pending,35,STK-00289,GMC,Accord,2025,0,0
2025-04-04,Store 8,SP_C,Used,"$16,505","$2,892","$1,326",Facebook,Sold,36,STK-00290,Cadillac,XT5,2021,3,9.6
2025-04-04,Store 8,SP_A,Used,"$34,898","$3,795","$1,690",CarGurus,Sold,55,STK-00291,Honda,Envision,2020,4,9.1
2025-04-04,Store 8,SP_H,New,"$41,665","$1,460","$1,407",Phone,Lost,34,STK-00292,Chevrolet,Traverse,2024,0,0
2025-04-04,Store 8,SP_B,Used,"$26,961","$1,801","$1,432",Referral,Sold,27,STK-00293,Ford,Explorer,2023,1,9.6
2025-04-04,Store 8,SP_E,New,"$28,469",$794,$760,Website,Sold,4,STK-00294,Buick,Pilot,2024,0,9.4
2025-04-04,Store 8,SP_E,New,"$58,516",$963,"$1,828",Walk-In,Pending,39,STK-00295,Toyota,Camry,2025,0,0
2025-04-04,Store 8,SP_D,Used,"$17,915","$3,102","$1,208",Repeat Customer,Sold,28,STK-00296,Cadillac,Encore,2024,2,8.6
2025-04-04,Store 8,SP_J,New,"$34,095",$625,$895,Facebook,Pending,40,STK-00297,GMC,Terrain,2026,0,0
2025-04-04,Store 8,SP_J,New,"$31,079",$976,"$1,343",Walk-In,Pending,41,STK-00298,Buick,Pilot,2024,0,0
2025-04-04,Store 9,SP_B,New,"$44,870","$1,417","$1,106",Email Campaign,Pending,39,STK-00299,Toyota,Tacoma,2026,0,0
2025-04-04,Store 9,SP_D,Used,"$36,081","$3,165","$1,247",Referral,Pending,43,STK-00300,Buick,Envision,2023,0,0
2025-04-04,Store 9,SP_J,New,"$65,630","$2,004","$1,478",Repeat Customer,Sold,44,STK-00301,Buick,CR-V,2025,2,9.9
2025-04-04,Store 10,SP_A,New,"$38,480",$689,"$1,562",CarGurus,Lost,1,STK-00302,Chevrolet,Equinox,2024,0,0
2025-04-04,Store 10,SP_E,New,"$36,757","$1,325","$1,606",Website,Sold,31,STK-00303,Honda,Encore,2025,2,9.8
2025-04-04,Store 10,SP_G,New,"$54,062",$685,"$1,996",Website,Sold,36,STK-00304,Toyota,Camry,2025,3,9.7
2025-04-04,Store 10,SP_F,Used,"$13,114","$1,456","$1,315",CarGurus,Lost,23,STK-00305,Chevrolet,Traverse,2023,0,0
2025-04-04,Store 10,SP_B,New,"$44,817","$2,393","$1,375",Repeat Customer,Lost,35,STK-00306,Cadillac,Terrain,2026,0,0
2025-04-04,Store 10,SP_A,New,"$61,072","$2,413","$1,632",CarGurus,Sold,52,STK-00307,Toyota,Tacoma,2025,2,9.2
2025-04-04,Store 10,SP_B,New,"$48,877",$665,"$1,400",Phone,Pending,45,STK-00308,Ford,Bronco,2025,0,0
2025-04-04,Store 10,SP_A,Used,"$33,042","$1,792","$1,630",AutoTrader,Sold,46,STK-00309,Ford,Escape,2021,2,8
2025-04-04,Store 10,SP_G,New,"$43,994","$1,842","$1,131",Repeat Customer,Sold,116,STK-00310,GMC,Terrain,2024,4,8.4
2025-04-04,Store 11,SP_J,New,"$34,176",$885,$322,Phone,Sold,53,STK-00311,GMC,Ridgeline,2026,2,9.4
2025-04-04,Store 11,SP_H,Used,"$14,528","$1,291",$570,Repeat Customer,Lost,43,STK-00312,Toyota,Tacoma,2019,0,0
2025-04-04,Store 11,SP_C,Used,"$41,545","$1,147",$249,CarGurus,Lost,47,STK-00313,Chevrolet,Silverado,2019,0,0
2025-04-04,Store 12,SP_E,Used,"$17,912","$2,656","$1,539",Service Drive,Pending,26,STK-00314,Buick,Pilot,2024,0,0
2025-04-04,Store 12,SP_A,New,"$46,621","$1,538","$1,427",Walk-In,Sold,4,STK-00315,Chevrolet,Tahoe,2024,4,8.8
2025-04-04,Store 12,SP_J,New,"$29,966","$1,887","$1,066",Facebook,Sold,50,STK-00316,Honda,CR-V,2024,0,9.7
2025-04-04,Store 12,SP_G,New,"$36,318","$1,374","$1,986",Service Drive,Sold,21,STK-00317,Toyota,RAV4,2026,3,9.4
2025-04-04,Store 12,SP_C,New,"$44,813","$1,426",$812,Email Campaign,Lost,22,STK-00318,Honda,Ridgeline,2025,0,0
2025-04-04,Store 12,SP_J,Used,"$30,722","$1,746","$1,099",Walk-In,Sold,39,STK-00319,Buick,Encore,2024,4,8.5
2025-04-04,Store 12,SP_E,Used,"$24,610","$2,279","$1,921",CarGurus,Lost,18,STK-00320,Chevrolet,Tahoe,2020,0,0
2025-04-04,Store 12,SP_A,New,"$34,978","$2,475","$1,256",Website,Sold,29,STK-00321,Chevrolet,Equinox,2025,3,9.5
2025-04-04,Store 12,SP_J,New,"$38,259",$680,"$1,532",Repeat Customer,Lost,39,STK-00322,GMC,XT5,2025,0,0
2025-04-05,Store 1,SP_H,New,"$39,451","$1,557",$937,Email Campaign,Lost,105,STK-00323,GMC,Ridgeline,2026,0,0
2025-04-05,Store 1,SP_H,New,"$49,551","$2,448","$1,668",CarGurus,Sold,16,STK-00324,Buick,Pilot,2024,0,8.9
2025-04-05,Store 1,SP_J,New,"$61,138","$2,371","$1,267",AutoTrader,Pending,34,STK-00325,GMC,Envision,2025,0,0
2025-04-05,Store 1,SP_E,New,"$52,083","$1,220",$941,Service Drive,Lost,7,STK-00326,Honda,Ridgeline,2025,0,0
2025-04-05,Store 1,SP_B,Used,"$31,945","$2,533",$922,Phone,Sold,55,STK-00327,Chevrolet,Traverse,2021,2,8.2
2025-04-05,Store 1,SP_C,Used,"$32,458","$2,392","$1,516",Website,Sold,32,STK-00328,Cadillac,Ridgeline,2021,4,9.7
2025-04-05,Store 2,SP_D,New,"$30,701","$1,432","$1,055",Website,Sold,20,STK-00329,Ford,Explorer,2026,0,8.9
2025-04-05,Store 2,SP_J,Used,"$12,694","$3,604","$1,413",Repeat Customer,Lost,27,STK-00330,Buick,Ridgeline,2023,0,0
2025-04-05,Store 2,SP_B,New,"$39,049","$1,641",$831,Repeat Customer,Sold,33,STK-00331,Buick,XT5,2026,2,8.5
2025-04-05,Store 2,SP_D,New,"$45,839","$1,511","$1,132",AutoTrader,Sold,46,STK-00332,Ford,Escape,2024,3,8.1
2025-04-05,Store 2,SP_F,New,"$56,286",$784,$826,AutoTrader,Pending,28,STK-00333,Toyota,Camry,2024,0,0
2025-04-05,Store 2,SP_H,New,"$65,507","$1,665","$1,773",Phone,Pending,11,STK-00334,Toyota,Highlander,2026,0,0
2025-04-05,Store 2,SP_I,Used,"$19,317","$2,277","$1,594",CarGurus,Lost,9,STK-00335,Cadillac,Pilot,2022,0,0
2025-04-05,Store 2,SP_F,New,"$47,521","$1,012","$1,928",Email Campaign,Lost,19,STK-00336,Buick,CR-V,2024,0,0
2025-04-05,Store 2,SP_J,Used,"$24,045","$2,110","$1,769",Repeat Customer,Sold,49,STK-00337,Buick,Terrain,2023,4,8.3
2025-04-05,Store 3,SP_F,Used,"$34,732","$1,770","$1,431",Walk-In,Lost,42,STK-00338,GMC,Terrain,2024,0,0
2025-04-05,Store 3,SP_F,Used,"$34,415","$1,588","$1,612",Referral,Lost,5,STK-00339,Toyota,Tacoma,2021,0,0
2025-04-05,Store 3,SP_H,Used,"$32,140","$2,604","$1,199",Service Drive,Lost,24,STK-00340,Chevrolet,Tahoe,2019,0,0
2025-04-05,Store 3,SP_E,New,"$49,499","$2,595","$1,688",Email Campaign,Sold,31,STK-00341,Honda,Accord,2025,2,9.3
2025-04-05,Store 3,SP_D,Used,"$13,096","$1,645","$1,910",Phone,Pending,6,STK-00342,Cadillac,Terrain,2022,0,0
2025-04-05,Store 4,SP_E,New,"$55,950",$376,$854,Referral,Sold,22,STK-00343,Chevrolet,Silverado,2024,3,8.6
2025-04-05,Store 4,SP_D,Used,"$12,251",$733,$785,Email Campaign,Lost,42,STK-00344,Chevrolet,Tahoe,2022,0,0
2025-04-05,Store 4,SP_C,New,"$55,215",$446,"$1,045",CarGurus,Lost,54,STK-00345,Chevrolet,Equinox,2025,0,0
2025-04-05,Store 4,SP_H,Used,"$21,446",$889,"$1,029",Service Drive,Lost,40,STK-00346,Ford,Bronco,2023,0,0
2025-04-05,Store 4,SP_E,Used,"$27,846",$284,"$1,207",Referral,Sold,55,STK-00347,Cadillac,Envision,2020,2,8.1
2025-04-05,Store 4,SP_E,New,"$62,779",$589,"$1,778",Facebook,Sold,51,STK-00348,Buick,Terrain,2026,1,8.9
2025-04-05,Store 5,SP_J,New,"$61,359","$1,751",$879,AutoTrader,Pending,25,STK-00349,Honda,Pilot,2026,0,0
2025-04-05,Store 5,SP_A,New,"$54,584",$759,$812,Service Drive,Lost,37,STK-00350,Honda,Ridgeline,2025,0,0
2025-04-05,Store 5,SP_H,Used,"$19,228","$1,884",$897,Website,Pending,16,STK-00351,GMC,Accord,2022,0,0
2025-04-05,Store 5,SP_A,Used,"$16,433","$3,247","$2,189",Phone,Lost,49,STK-00352,Honda,Encore,2021,0,0
2025-04-05,Store 5,SP_J,Used,"$13,036","$1,571","$1,835",Phone,Sold,33,STK-00353,Chevrolet,Equinox,2024,0,9.2
2025-04-05,Store 5,SP_I,New,"$49,121","$2,288",$720,Service Drive,Lost,34,STK-00354,Buick,Pilot,2025,0,0
2025-04-05,Store 5,SP_G,New,"$59,816","$2,510","$1,331",Phone,Lost,23,STK-00355,Ford,Escape,2025,0,0
2025-04-05,Store 5,SP_F,New,"$44,471","$2,133","$1,758",Facebook,Pending,33,STK-00356,GMC,Pilot,2025,0,0
2025-04-05,Store 5,SP_I,New,"$50,305","$1,366","$1,805",Repeat Customer,Pending,3,STK-00357,Buick,XT5,2026,0,0
2025-04-05,Store 6,SP_E,New,"$52,518","$2,101","$1,693",Website,Sold,50,STK-00358,Cadillac,Terrain,2024,3,9.4
2025-04-05,Store 6,SP_C,Used,"$38,155","$3,474","$1,744",Phone,Sold,16,STK-00359,Cadillac,Encore,2019,1,9.8
2025-04-05,Store 6,SP_F,Used,"$15,706","$2,846","$1,377",Email Campaign,Sold,4,STK-00360,Chevrolet,Tahoe,2023,2,9.8
2025-04-05,Store 6,SP_J,Used,"$26,644","$2,446","$1,722",Email Campaign,Lost,29,STK-00361,Ford,Escape,2024,0,0
2025-04-05,Store 7,SP_A,Used,"$28,012","$1,809","$1,748",Phone,Lost,10,STK-00362,Buick,Terrain,2019,0,0
2025-04-05,Store 7,SP_E,New,"$49,440",$875,"$1,767",AutoTrader,Sold,25,STK-00363,Honda,Envision,2024,2,8.2
2025-04-05,Store 7,SP_G,Used,"$20,005","$3,039","$1,396",Walk-In,Sold,18,STK-00364,Honda,Ridgeline,2022,0,9.9
2025-04-05,Store 7,SP_D,New,"$51,597","$2,265","$1,553",AutoTrader,Pending,17,STK-00365,Honda,CR-V,2026,0,0
2025-04-05,Store 7,SP_C,Used,"$18,085","$3,573",$908,CarGurus,Pending,51,STK-00366,Ford,Explorer,2019,0,0
2025-04-05,Store 7,SP_A,Used,"$17,811","$3,572","$2,152",Repeat Customer,Lost,95,STK-00367,Buick,Envision,2021,0,0
2025-04-05,Store 7,SP_I,New,"$29,618","$2,369",$967,Website,Sold,9,STK-00368,Chevrolet,Traverse,2025,0,9.5
2025-04-05,Store 8,SP_D,New,"$61,161","$1,274",$836,Repeat Customer,Sold,22,STK-00369,Honda,Ridgeline,2026,2,9.7
2025-04-05,Store 8,SP_E,Used,"$38,416","$3,721","$1,869",Referral,Lost,9,STK-00370,Chevrolet,Equinox,2023,0,0
2025-04-05,Store 8,SP_E,Used,"$29,063","$3,606","$2,066",CarGurus,Sold,37,STK-00371,GMC,CR-V,2022,0,9.7
2025-04-05,Store 8,SP_I,Used,"$13,384","$3,159","$1,005",Walk-In,Sold,30,STK-00372,Toyota,Tacoma,2024,1,8.7
2025-04-05,Store 8,SP_A,Used,"$23,256","$1,866","$1,766",Phone,Pending,2,STK-00373,Honda,CR-V,2020,0,0
2025-04-05,Store 8,SP_E,New,"$44,484","$1,359","$1,296",Service Drive,Sold,53,STK-00374,Ford,Escape,2025,1,8.2
2025-04-05,Store 8,SP_J,Used,"$36,107","$1,492","$1,757",CarGurus,Lost,9,STK-00375,Chevrolet,Traverse,2019,0,0
2025-04-05,Store 8,SP_I,Used,"$22,220","$2,450","$1,904",CarGurus,Sold,15,STK-00376,Honda,Accord,2021,1,8.1
2025-04-05,Store 8,SP_E,Used,"$30,000","$3,423","$1,178",CarGurus,Sold,28,STK-00377,Toyota,Highlander,2020,3,9.5
2025-04-05,Store 9,SP_A,New,"$65,599","$1,652","$1,723",Website,Pending,7,STK-00378,Ford,Escape,2026,0,0
2025-04-05,Store 9,SP_I,New,"$43,370",$827,"$1,885",Referral,Lost,47,STK-00379,Ford,F-150,2024,0,0
2025-04-05,Store 9,SP_I,New,"$64,360","$1,788","$1,761",Facebook,Sold,29,STK-00380,Toyota,Camry,2024,3,9.4
2025-04-05,Store 9,SP_I,Used,"$32,616","$1,846","$1,313",CarGurus,Sold,55,STK-00381,Cadillac,Terrain,2023,2,8.2
2025-04-05,Store 9,SP_H,New,"$36,819","$1,497","$1,990",Website,Lost,32,STK-00382,Chevrolet,Tahoe,2025,0,0
2025-04-05,Store 9,SP_I,New,"$65,393","$1,841","$1,815",AutoTrader,Pending,46,STK-00383,GMC,Terrain,2025,0,0
2025-04-05,Store 9,SP_D,Used,"$14,716","$2,881",$965,Website,Sold,52,STK-00384,Chevrolet,Silverado,2023,0,8.7
2025-04-05,Store 9,SP_C,New,"$65,774","$2,371","$1,937",Website,Sold,29,STK-00385,Toyota,RAV4,2024,0,8.7
2025-04-05,Store 9,SP_C,New,"$63,341","$2,522","$1,603",Repeat Customer,Sold,42,STK-00386,Cadillac,Accord,2025,1,8
2025-04-05,Store 9,SP_B,New,"$29,823","$1,548","$1,102",Email Campaign,Sold,19,STK-00387,Cadillac,Encore,2026,3,9.4
2025-04-05,Store 10,SP_H,Used,"$21,763","$3,703","$1,681",Website,Lost,28,STK-00388,Buick,Ridgeline,2022,0,0
2025-04-05,Store 10,SP_B,Used,"$12,330","$2,654","$1,058",AutoTrader,Sold,34,STK-00389,Cadillac,Envision,2020,3,8.7
2025-04-05,Store 10,SP_B,Used,"$31,539","$3,240",$823,CarGurus,Sold,52,STK-00390,GMC,Accord,2022,0,9.6
2025-04-05,Store 10,SP_D,Used,"$31,826","$2,469","$1,857",Phone,Sold,71,STK-00391,Cadillac,Terrain,2020,3,9.6
2025-04-05,Store 10,SP_D,Used,"$37,988","$3,610","$2,142",Website,Sold,89,STK-00392,Cadillac,Encore,2021,1,8.9
2025-04-05,Store 10,SP_D,New,"$30,212",$620,$897,AutoTrader,Sold,51,STK-00393,Chevrolet,Silverado,2025,4,9
2025-04-05,Store 10,SP_E,New,"$62,953","$2,517",$705,Service Drive,Pending,54,STK-00394,Ford,F-150,2026,0,0
2025-04-05,Store 10,SP_I,Used,"$26,099","$3,042","$2,159",AutoTrader,Sold,41,STK-00395,Ford,Explorer,2023,1,8.2
2025-04-05,Store 10,SP_J,Used,"$24,408","$2,534","$1,445",Walk-In,Sold,70,STK-00396,Buick,Ridgeline,2019,1,9.3
