date,store,salesperson,vehicle_type,sale_price,front_gross,back_gross,lead_source,status,days_in_inventory,stock_number,make,model,year,fi_products_sold,csi_score
2025-04-07,Store 9,SP_J,New,"$30,548","$3,008","$2,012",Website,Sold,108,STK-00198,Toyota,Traverse,2026,2,8.8
2025-04-07,Store 9,SP_E,New,"$50,705","$2,349","$1,216",Facebook,Pending,108,STK-00199,Cadillac,RAV4,2025,0,0
2025-04-07,Store 9,SP_J,Used,"$25,783","$3,646","$1,708",Walk-In,Sold,58,STK-00200,Chevrolet,Pilot,2020,3,8.1
2025-04-08,Store 1,SP_F,Used,"$37,161","$2,163","$1,405",Website,Sold,114,STK-00201,Cadillac,Envision,2020,3,9.7
2025-04-08,Store 1,SP_I,Used,"$12,175","$2,565","$2,194",Email Campaign,Pending,116,STK-00202,Honda,Accord,2022,0,8.0
2025-04-08,Store 1,SP_I,Used,"$18,429","$1,382",$352,Phone,Sold,94,STK-00203,GMC,Highlander,2024,4,9.1
2025-04-08,Store 1,SP_J,New,"$26,106","$3,665",$784,CarGurus,Sold,91,STK-00204,Toyota,Envision,2026,4,8.4
2025-04-08,Store 1,SP_F,New,"$37,490","$2,889","$1,520",CarGurus,Sold,69,STK-00205,GMC,Equinox,2025,2,8.9
2025-04-08,Store 10,SP_I,New,"$36,443","$1,663","$1,576",CarGurus,Lost,19,STK-00206,Ford,Encore,2026,0,9.8
2025-04-08,Store 10,SP_A,New,"$39,707","$3,627","$1,460",Phone,Pending,13,STK-00207,Ford,Escape,2026,0,0
2025-04-08,Store 10,SP_I,Used,"$32,274",$815,$857,Service Drive,Sold,123,STK-00208,Honda,Yukon,2022,3,9.9
2025-04-08,Store 11,SP_C,New,"$31,856","$3,526",$459,CarGurus,Sold,61,STK-00209,Toyota,Escape,2026,3,9.7
2025-04-08,Store 11,SP_A,Used,"$29,076","$1,904","$1,388",Facebook,Sold,10,STK-00210,Buick,Terrain,2023,2,9.3
2025-04-08,Store 12,SP_J,Used,"$35,280",$521,"$1,584",Email Campaign,Sold,75,STK-00211,Chevrolet,Accord,2024,3,9.4
2025-04-08,Store 3,SP_A,New,"$47,369","$1,034","$1,482",Facebook,Sold,106,STK-00212,Cadillac,Equinox,2026,3,9.6
2025-04-08,Store 3,SP_G,Used,"$26,837","$2,143",$698,Facebook,Sold,36,STK-00213,Buick,Escape,2023,1,8.6
2025-04-08,Store 3,SP_D,Used,"$36,298",$480,"$2,066",AutoTrader,Sold,122,STK-00214,Chevrolet,Pilot,2020,3,9.6
2025-04-08,Store 3,SP_A,Used,"$28,332","$2,149","$1,883",Email Campaign,Sold,42,STK-00215,Ford,Sierra,2020,2,8.8
2025-04-08,Store 3,SP_E,Used,"$41,255","$1,743","$1,727",Facebook,Sold,65,STK-00216,Honda,F-150,2020,1,8.4
2025-04-08,Store 3,SP_C,New,"$68,717","$2,185",$719,Phone,Sold,21,STK-00217,Cadillac,Envision,2026,3,9.9
2025-04-08,Store 4,SP_J,New,"$57,124","$1,429","$1,610",Walk-In,Sold,19,STK-00218,Chevrolet,RAV4,2024,4,9.1
2025-04-08,Store 4,SP_I,New,"$66,951","$2,491",$550,Email Campaign,Sold,125,STK-00219,GMC,XT5,2024,4,9.2
2025-04-08,Store 4,SP_E,New,"$64,002","$2,306","$1,002",Repeat Customer,Sold,130,STK-00220,Ford,Tahoe,2026,1,9.4
2025-04-08,Store 4,SP_B,Used,"$32,643",$906,"$1,954",AutoTrader,Sold,33,STK-00221,Toyota,Terrain,2023,1,9.5
2025-04-08,Store 5,SP_B,New,"$69,003","$3,641","$1,525",Repeat Customer,Sold,97,STK-00222,Cadillac,RAV4,2026,2,9.7
2025-04-08,Store 6,SP_B,Used,"$22,781",$485,"$2,106",Service Drive,Sold,78,STK-00223,Honda,Accord,2020,3,8.7
2025-04-08,Store 6,SP_H,Used,"$22,261","$2,533",$846,Referral,Sold,7,STK-00224,Chevrolet,Pilot,2023,4,9.6
2025-04-08,Store 7,SP_J,New,"$37,260","$3,366","$1,846",Repeat Customer,Sold,81,STK-00225,Cadillac,Encore,2024,1,8.3
2025-04-08,Store 7,SP_A,New,"$38,531","$2,703","$1,352",Repeat Customer,Lost,76,STK-00226,Ford,Tahoe,2026,0,0
2025-04-08,Store 7,SP_D,New,"$57,772","$3,494","$1,411",AutoTrader,Sold,129,STK-00227,Honda,Escape,2025,2,8.8
2025-04-08,Store 8,SP_A,Used,"$29,379","$1,103",$309,Website,Sold,52,STK-00228,Toyota,Envision,2019,1,8.2
2025-04-08,Store 8,SP_C,New,"$38,347","$1,979",$322,CarGurus,Sold,46,STK-00229,GMC,Highlander,2026,1,9.7
2025-04-08,Store 8,SP_C,Used,"$21,625","$1,106","$1,998",Phone,Lost,67,STK-00230,Buick,Camry,2021,0,0
2025-04-08,Store 9,SP_H,Used,"$16,070","$1,815",$769,CarGurus,Sold,38,STK-00231,Cadillac,Equinox,2024,2,9.2
2025-04-08,Store 9,SP_D,New,"$30,731",$765,"$1,522",Email Campaign,Sold,20,STK-00232,Cadillac,Terrain,2025,1,8.5
2025-04-08,Store 9,SP_B,Used,"$43,961","$3,398",$831,Email Campaign,Sold,55,STK-00233,Buick,RAV4,2019,2,8.2
2025-04-09,Store 1,SP_I,New,"$43,960","$1,979","$1,021",CarGurus,Sold,12,STK-00234,Ford,Camry,2024,4,9.6
2025-04-09,Store 1,SP_E,New,"$28,432","$1,834",$744,Service Drive,Lost,90,STK-00235,Honda,Sierra,2026,0,0
2025-04-09,Store 10,SP_I,New,"$55,874","$1,860","$1,777",Referral,Pending,30,STK-00236,Cadillac,Yukon,2025,0,0
2025-04-09,Store 10,SP_A,New,"$57,964",$577,$863,Walk-In,Sold,22,STK-00237,Honda,Silverado,2026,1,8.1
2025-04-09,Store 10,SP_D,New,"$61,297","$1,898","$1,995",AutoTrader,Sold,47,STK-00238,Honda,Encore,2026,1,8.0
2025-04-09,Store 12,SP_A,New,"$72,506","$3,063",$425,Repeat Customer,Lost,111,STK-00239,GMC,F-150,2024,0,8.3
2025-04-09,Store 12,SP_D,New,"$35,374","$3,359","$2,117",Email Campaign,Sold,34,STK-00240,Honda,Accord,2025,3,8.4
2025-04-09,Store 12,SP_H,New,"$40,676",$454,"$1,225",Referral,Pending,97,STK-00241,Honda,Camry,2026,0,0
2025-04-09,Store 12,SP_A,New,"$44,094","$1,242","$2,071",Email Campaign,Pending,4,STK-00242,Toyota,Yukon,2026,0,8.5
2025-04-09,Store 12,SP_E,New,"$52,560","$1,252","$1,259",Website,Sold,33,STK-00243,Buick,CR-V,2024,4,9.4
2025-04-09,Store 12,SP_I,Used,"$21,729",$835,"$1,657",AutoTrader,Sold,88,STK-00244,Honda,Accord,2024,2,9.7
2025-04-09,Store 2,SP_D,Used,"$14,424","$3,280","$1,945",Website,Pending,16,STK-00245,Honda,XT5,2024,0,0
2025-04-09,Store 2,SP_I,New,"$30,775","$2,981",$907,Facebook,Pending,55,STK-00246,Toyota,Accord,2026,0,0
2025-04-09,Store 2,SP_G,New,"$66,918","$1,891","$1,959",Phone,Sold,116,STK-00247,Buick,Tahoe,2024,0,9.9
2025-04-09,Store 2,SP_G,Used,"$15,415","$1,123",$379,Walk-In,Pending,14,STK-00248,Chevrolet,Escape,2020,0,0
2025-04-09,Store 6,SP_G,Used,"$35,276","$2,706",$328,Repeat Customer,Sold,122,STK-00249,Cadillac,Highlander,2020,2,9.0
2025-04-09,Store 7,SP_B,Used,"$14,686","$2,172",$889,Service Drive,Lost,29,STK-00250,Chevrolet,Sierra,2022,0,0
2025-04-09,Store 7,SP_B,Used,"$17,035","$2,038",$783,CarGurus,Lost,24,STK-00251,Toyota,CR-V,2020,0,0
2025-04-09,Store 7,SP_D,New,"$68,488","$1,583",$654,CarGurus,Pending,99,STK-00252,Buick,CR-V,2025,0,0
2025-04-09,Store 9,SP_J,New,"$74,626","$1,255",$300,Phone,Sold,90,STK-00253,Cadillac,Encore,2025,3,9.2
2025-04-10,Store 1,SP_D,Used,"$42,719","$2,678",$320,Facebook,Lost,87,STK-00254,Cadillac,Highlander,2024,0,0
2025-04-10,Store 12,SP_I,New,"$72,422","$2,963",$405,Facebook,Sold,115,STK-00255,GMC,Accord,2026,2,8.5
2025-04-10,Store 12,SP_E,New,"$32,501",$605,"$1,736",Phone,Sold,116,STK-00256,Cadillac,Traverse,2025,1,8.1
2025-04-10,Store 12,SP_B,New,"$60,381","$1,817","$1,990",Facebook,Sold,23,STK-00257,Ford,Bronco,2026,2,9.7
2025-04-10,Store 12,SP_H,New,"$26,307","$2,119","$1,929",Service Drive,Sold,128,STK-00258,Ford,RAV4,2025,1,8.8
2025-04-10,Store 2,SP_I,Used,"$25,984","$3,647",$614,Email Campaign,Sold,118,STK-00259,Toyota,F-150,2022,2,9.8
2025-04-10,Store 2,SP_G,Used,"$24,775","$2,344",$631,Service Drive,Pending,104,STK-00260,Cadillac,Malibu,2021,0,9.8
2025-04-10,Store 3,SP_H,Used,"$29,813","$1,919","$1,440",Walk-In,Sold,115,STK-00261,Toyota,RAV4,2022,1,8.1
2025-04-10,Store 3,SP_C,New,"$54,106","$2,518",$776,Email Campaign,Sold,30,STK-00262,Honda,Encore,2025,2,9.4
2025-04-10,Store 3,SP_G,Used,"$24,631","$1,885","$2,091",Email Campaign,Pending,31,STK-00263,Ford,Tahoe,2024,0,9.6
2025-04-10,Store 4,SP_E,Used,"$27,064","$2,014",$332,Phone,Sold,4,STK-00264,Toyota,Silverado,2022,3,8.4
2025-04-10,Store 5,SP_C,Used,"$12,837",$672,$972,Repeat Customer,Pending,57,STK-00265,Ford,Terrain,2023,0,9.9
2025-04-10,Store 5,SP_B,Used,"$41,647",$853,$539,Walk-In,Sold,62,STK-00266,Ford,Pilot,2023,1,8.7
2025-04-10,Store 5,SP_B,Used,"$33,346","$2,592","$1,906",Walk-In,Pending,14,STK-00267,GMC,XT5,2024,0,8.3
2025-04-10,Store 5,SP_D,New,"$42,587","$1,691","$1,619",Repeat Customer,Sold,30,STK-00268,Chevrolet,CR-V,2026,2,9.9
2025-04-10,Store 6,SP_F,New,"$37,891","$3,636","$1,744",Referral,Pending,71,STK-00269,GMC,Envision,2026,0,0
2025-04-10,Store 6,SP_C,Used,"$14,275","$1,085","$1,400",Referral,Lost,60,STK-00270,Ford,Traverse,2023,0,0
2025-04-10,Store 6,SP_B,New,"$34,983","$2,563","$1,959",Referral,Sold,110,STK-00271,Honda,Tahoe,2025,2,8.0
2025-04-10,Store 7,SP_J,Used,"$28,746",$955,$564,Service Drive,Sold,48,STK-00272,Toyota,Tahoe,2020,1,8.7
2025-04-10,Store 7,SP_A,Used,"$23,826",$586,"$1,564",CarGurus,Lost,19,STK-00273,GMC,Envision,2023,0,0
2025-04-10,Store 7,SP_D,Used,"$23,957",$570,"$1,572",Service Drive,Pending,55,STK-00274,GMC,Traverse,2019,0,8.9
2025-04-10,Store 8,SP_C,Used,"$39,101",$707,$376,Phone,Pending,93,STK-00275,Chevrolet,XT5,2019,0,0
2025-04-10,Store 8,SP_J,Used,"$19,738","$1,777",$402,Service Drive,Sold,45,STK-00276,Chevrolet,Encore,2021,2,9.6
2025-04-10,Store 8,SP_B,New,"$53,274","$1,221",$707,Phone,Pending,43,STK-00277,Buick,Equinox,2025,0,0
2025-04-10,Store 9,SP_B,New,"$72,416","$1,202",$456,Repeat Customer,Sold,86,STK-00278,Cadillac,Malibu,2024,2,9.7
2025-04-10,Store 9,SP_B,New,"$67,452","$2,841","$1,153",CarGurus,Sold,33,STK-00279,GMC,Highlander,2025,1,9.3
2025-04-11,Store 1,SP_G,Used,"$33,367","$3,673","$1,943",Facebook,Sold,24,STK-00280,Ford,Malibu,2022,1,8.3
2025-04-11,Store 1,SP_A,Used,"$44,775",$650,"$1,651",Facebook,Pending,52,STK-00281,Buick,Yukon,2024,0,0
2025-04-11,Store 1,SP_J,Used,"$13,034","$3,181",$786,Repeat Customer,Pending,128,STK-00282,Chevrolet,Traverse,2023,0,0
2025-04-11,Store 1,SP_D,Used,"$12,544","$2,080","$1,151",Walk-In,Pending,14,STK-00283,Buick,Traverse,2024,0,8.8
2025-04-11,Store 1,SP_I,Used,"$40,596","$1,223",$372,Repeat Customer,Pending,14,STK-00284,Chevrolet,F-150,2020,0,0
2025-04-11,Store 10,SP_E,Used,"$39,657","$1,148","$1,438",Repeat Customer,Sold,111,STK-00285,Cadillac,Pilot,2022,0,9.5
2025-04-11,Store 10,SP_G,Used,"$26,655",$876,$784,Service Drive,Lost,89,STK-00286,Buick,Yukon,2019,0,0
2025-04-11,Store 11,SP_I,Used,"$19,674","$1,670",$502,Repeat Customer,Sold,44,STK-00287,Chevrolet,Envision,2023,1,9.9
2025-04-11,Store 11,SP_I,Used,"$14,270","$2,023","$1,853",Referral,Lost,126,STK-00288,Chevrolet,Tahoe,2023,0,9.0
2025-04-11,Store 12,SP_G,Used,"$15,846","$2,195","$1,386",Walk-In,Lost,126,STK-00289,Ford,Encore,2020,0,0
2025-04-11,Store 12,SP_A,New,"$34,412","$2,127","$1,770",CarGurus,Pending,44,STK-00290,Honda,Silverado,2025,0,8.1
2025-04-11,Store 12,SP_C,New,"$24,834","$3,631","$2,166",Email Campaign,Sold,63,STK-00291,Honda,Sierra,2026,1,9.2
2025-04-11,Store 2,SP_D,New,"$63,836","$3,792","$1,003",Phone,Sold,9,STK-00292,Buick,Pilot,2026,3,8.9
2025-04-11,Store 3,SP_I,New,"$70,476",$843,"$1,563",Referral,Sold,63,STK-00293,Ford,Equinox,2026,1,8.7
2025-04-11,Store 3,SP_F,New,"$47,789","$1,639",$917,Facebook,Pending,95,STK-00294,GMC,XT5,2026,0,9.6
2025-04-11,Store 3,SP_G,New,"$41,961","$1,744",$530,Walk-In,Sold,34,STK-00295,Cadillac,RAV4,2025,1,9.5
2025-04-11,Store 3,SP_F,New,"$40,630","$2,017",$700,Service Drive,Sold,13,STK-00296,Toyota,RAV4,2026,0,9.6
2025-04-11,Store 3,SP_B,New,"$24,114",$567,$791,Repeat Customer,Sold,72,STK-00297,Honda,Tahoe,2024,2,8.4
2025-04-11,Store 3,SP_E,Used,"$21,702","$2,079",$968,Website,Sold,89,STK-00298,Cadillac,Envision,2019,4,8.1
2025-04-11,Store 4,SP_A,New,"$70,290","$2,117","$1,391",Phone,Sold,65,STK-00299,Buick,Bronco,2026,3,9.6
2025-04-11,Store 4,SP_D,Used,"$43,133","$3,768",$840,AutoTrader,Sold,8,STK-00300,GMC,Terrain,2022,0,8.2
2025-04-11,Store 5,SP_E,Used,"$41,434","$3,248","$1,957",CarGurus,Pending,20,STK-00301,Ford,CR-V,2021,0,9.8
2025-04-11,Store 5,SP_F,New,"$34,990","$1,341","$1,784",Facebook,Pending,65,STK-00302,Toyota,Yukon,2025,0,0
2025-04-11,Store 7,SP_J,New,"$51,513",$798,"$1,046",CarGurus,Sold,18,STK-00303,GMC,Escape,2025,2,8.6
2025-04-11,Store 8,SP_A,New,"$43,546","$1,070","$1,330",CarGurus,Sold,51,STK-00304,Honda,CR-V,2024,4,8.2
2025-04-11,Store 8,SP_E,Used,"$20,270",$934,$419,Email Campaign,Sold,128,STK-00305,Chevrolet,RAV4,2023,1,9.5
2025-04-11,Store 8,SP_A,New,"$28,764","$1,792",$319,Email Campaign,Lost,114,STK-00306,Chevrolet,Traverse,2025,0,8.8
2025-04-11,Store 8,SP_G,Used,"$30,525","$2,447",$343,Website,Sold,90,STK-00307,Chevrolet,Highlander,2022,2,9.3
2025-04-11,Store 8,SP_B,Used,"$27,714",$700,$662,CarGurus,Sold,77,STK-00308,Buick,Malibu,2022,3,9.6
2025-04-11,Store 8,SP_D,Used,"$26,318","$2,749",$406,Email Campaign,Lost,39,STK-00309,GMC,F-150,2022,0,0
2025-04-11,Store 9,SP_G,Used,"$46,579","$3,586","$1,583",Service Drive,Sold,78,STK-00310,Honda,Malibu,2023,3,8.1
2025-04-12,Store 1,SP_I,New,"$30,842","$3,335","$1,537",Email Campaign,Sold,68,STK-00311,Chevrolet,Malibu,2025,1,8.6
2025-04-12,Store 1,SP_C,New,"$57,224","$2,842","$1,380",AutoTrader,Lost,17,STK-00312,Ford,Terrain,2025,0,0
2025-04-12,Store 1,SP_G,Used,"$45,105","$3,274","$1,009",AutoTrader,Pending,41,STK-00313,Toyota,Accord,2021,0,0
2025-04-12,Store 10,SP_H,Used,"$14,924","$2,077","$1,367",Service Drive,Lost,89,STK-00314,Chevrolet,Highlander,2020,0,8.1
2025-04-12,Store 10,SP_G,Used,"$27,607",$609,"$1,331",Repeat Customer,Lost,108,STK-00315,Honda,RAV4,2019,0,9.4
2025-04-12,Store 11,SP_D,New,"$24,221","$2,964","$1,391",Service Drive,Sold,116,STK-00316,Honda,Malibu,2026,2,8.7
2025-04-12,Store 11,SP_I,New,"$38,939","$2,923","$1,361",Service Drive,Sold,64,STK-00317,Cadillac,Sierra,2024,3,8.3
2025-04-12,Store 11,SP_F,Used,"$22,461","$1,530","$1,173",Referral,Pending,73,STK-00318,Ford,Escape,2019,0,0
2025-04-12,Store 12,SP_B,Used,"$21,042","$2,328",$795,Referral,Sold,85,STK-00319,Chevrolet,Accord,2021,3,8.9
2025-04-12,Store 2,SP_B,New,"$32,726","$2,930",$702,Referral,Pending,55,STK-00320,Buick,Malibu,2024,0,0
2025-04-12,Store 2,SP_E,Used,"$44,763",$810,"$2,161",Phone,Lost,47,STK-00321,Chevrolet,Accord,2024,0,0
2025-04-12,Store 4,SP_E,Used,"$22,166","$2,449","$2,013",Service Drive,Sold,23,STK-00322,Honda,Accord,2023,1,9.3
2025-04-12,Store 4,SP_G,Used,"$35,238","$3,419","$2,063",Referral,Sold,118,STK-00323,Ford,Tahoe,2019,1,9.8
2025-04-12,Store 4,SP_D,Used,"$12,454","$2,976",$530,CarGurus,Sold,25,STK-00324,Honda,Malibu,2024,1,8.3
2025-04-12,Store 5,SP_A,New,"$42,659","$3,630","$1,203",Phone,Sold,99,STK-00325,Ford,Traverse,2026,3,8.5
2025-04-12,Store 5,SP_J,Used,"$31,122","$3,677",$798,Service Drive,Sold,10,STK-00326,Cadillac,Bronco,2019,1,9.1
2025-04-12,Store 6,SP_J,New,"$31,435","$2,399","$1,077",Email Campaign,Sold,95,STK-00327,GMC,Silverado,2026,3,9.0
2025-04-12,Store 6,SP_G,New,"$65,818","$3,053",$393,Facebook,Pending,80,STK-00328,Toyota,Encore,2024,0,0
2025-04-12,Store 6,SP_A,New,"$55,221","$1,627","$2,169",Walk-In,Pending,41,STK-00329,Buick,XT5,2026,0,0
2025-04-12,Store 6,SP_I,Used,"$42,702","$1,026",$446,Email Campaign,Sold,79,STK-00330,Chevrolet,Sierra,2021,2,9.7
2025-04-12,Store 7,SP_H,New,"$49,022","$2,358","$1,816",AutoTrader,Pending,47,STK-00331,Cadillac,Highlander,2025,0,9.0
2025-04-12,Store 7,SP_E,Used,"$14,008","$3,151","$2,044",AutoTrader,Pending,77,STK-00332,Chevrolet,Highlander,2021,0,0
2025-04-12,Store 7,SP_G,New,"$38,748","$3,770","$2,016",Repeat Customer,Sold,62,STK-00333,Toyota,Silverado,2026,0,8.6
2025-04-12,Store 8,SP_H,New,"$25,889","$2,101",$841,Service Drive,Sold,3,STK-00334,Toyota,Accord,2026,4,8.3
2025-04-12,Store 8,SP_D,Used,"$29,526","$2,789",$740,Website,Sold,24,STK-00335,Ford,CR-V,2021,3,9.6
2025-04-12,Store 8,SP_C,Used,"$11,876",$787,"$1,411",Referral,Sold,42,STK-00336,Chevrolet,Escape,2019,2,8.1
2025-04-12,Store 9,SP_I,Used,"$44,890","$3,704",$576,Referral,Sold,110,STK-00337,Cadillac,Traverse,2020,0,8.7
2025-04-13,Store 1,SP_J,New,"$33,886","$1,367","$2,189",Email Campaign,Lost,33,STK-00338,Chevrolet,XT5,2024,0,0
2025-04-13,Store 1,SP_C,New,"$33,730","$2,210",$705,AutoTrader,Sold,125,STK-00339,Chevrolet,Camry,2025,2,9.3
2025-04-13,Store 10,SP_B,Used,"$30,363","$3,445","$2,067",Email Campaign,Pending,58,STK-00340,GMC,XT5,2021,0,9.0
2025-04-13,Store 11,SP_G,Used,"$32,463",$877,$301,Website,Lost,130,STK-00341,GMC,Accord,2021,0,0
2025-04-13,Store 11,SP_G,New,"$29,387","$3,443","$1,060",Referral,Sold,53,STK-00342,Buick,Malibu,2025,3,9.2
2025-04-13,Store 12,SP_F,New,"$28,802","$2,126","$1,658",Email Campaign,Lost,109,STK-00343,Buick,Bronco,2026,0,0
2025-04-13,Store 12,SP_I,Used,"$44,454","$3,752","$1,552",Referral,Pending,111,STK-00344,Honda,Silverado,2023,0,0
2025-04-13,Store 2,SP_I,New,"$61,899","$2,685",$482,Facebook,Sold,31,STK-00345,Buick,Tahoe,2026,2,9.3
2025-04-13,Store 2,SP_E,New,"$45,773",$626,"$1,480",Email Campaign,Lost,58,STK-00346,Toyota,RAV4,2026,0,0
2025-04-13,Store 3,SP_D,New,"$31,610","$2,726","$2,034",CarGurus,Sold,59,STK-00347,Buick,Tahoe,2026,0,9.4
2025-04-13,Store 3,SP_B,New,"$29,729","$3,073","$1,684",Repeat Customer,Lost,30,STK-00348,Ford,Sierra,2026,0,0
2025-04-13,Store 5,SP_F,New,"$43,659","$3,279",$891,AutoTrader,Lost,85,STK-00349,GMC,Malibu,2026,0,0
2025-04-13,Store 5,SP_H,New,"$57,374","$1,087",$511,Referral,Pending,67,STK-00350,Cadillac,Bronco,2024,0,8.6
2025-04-13,Store 6,SP_D,Used,"$32,677","$1,451",$498,Walk-In,Sold,67,STK-00351,GMC,Accord,2020,3,9.9
2025-04-13,Store 6,SP_A,New,"$65,053","$1,871","$1,904",AutoTrader,Sold,58,STK-00352,GMC,CR-V,2025,0,9.0
2025-04-13,Store 6,SP_D,Used,"$13,962",$464,"$1,020",Email Campaign,Sold,97,STK-00353,Toyota,Camry,2023,1,9.0
2025-04-13,Store 7,SP_E,New,"$59,102","$1,674","$1,347",Referral,Sold,94,STK-00354,Ford,Camry,2026,1,9.7
2025-04-13,Store 7,SP_H,New,"$71,093","$1,699","$1,039",Facebook,Sold,75,STK-00355,Ford,Tahoe,2026,4,8.6
2025-04-13,Store 7,SP_C,Used,"$45,864",$743,"$1,529",Referral,Sold,62,STK-00356,Toyota,Accord,2020,0,9.9
2025-04-13,Store 7,SP_I,Used,"$46,788","$2,411",$508,AutoTrader,Sold,105,STK-00357,Ford,Traverse,2022,2,9.9
2025-04-13,Store 7,SP_I,Used,"$43,463","$2,665","$1,332",Email Campaign,Pending,39,STK-00358,Buick,Traverse,2021,0,0
2025-04-13,Store 8,SP_E,Used,"$43,097","$1,436","$1,893",Referral,Pending,38,STK-00359,Buick,CR-V,2021,0,0
2025-04-13,Store 8,SP_B,Used,"$40,471","$2,804","$1,689",Referral,Sold,39,STK-00360,Ford,Bronco,2020,0,8.4
2025-04-13,Store 9,SP_G,Used,"$11,702","$1,764","$1,774",Service Drive,Sold,113,STK-00361,Honda,Terrain,2019,3,8.7
2025-04-13,Store 9,SP_G,New,"$52,057","$3,687","$1,383",Repeat Customer,Sold,54,STK-00362,Chevrolet,Equinox,2026,3,9.8
2025-04-13,Store 9,SP_E,Used,"$43,045","$1,535","$1,344",Repeat Customer,Pending,62,STK-00363,Toyota,Encore,2021,0,0
2025-04-13,Store 9,SP_E,New,"$38,676","$3,489","$1,165",CarGurus,Sold,24,STK-00364,Chevrolet,Sierra,2025,3,8.7
2025-04-13,Store 9,SP_F,New,"$69,496","$1,146","$1,453",Service Drive,Pending,54,STK-00365,Ford,Highlander,2025,0,8.3
2025-04-14,Store 1,SP_H,Used,"$12,415",$692,$642,Repeat Customer,Pending,9,STK-00366,GMC,RAV4,2020,0,0
2025-04-14,Store 1,SP_A,Used,"$37,849","$1,309",$484,Referral,Sold,93,STK-00367,Honda,Equinox,2024,4,9.8
2025-04-14,Store 1,SP_G,New,"$71,632","$1,928","$1,194",Website,Sold,65,STK-00368,Ford,Accord,2025,2,8.8
2025-04-14,Store 10,SP_D,New,"$26,223","$1,819",$662,Website,Sold,114,STK-00369,Buick,Escape,2025,2,8.3
2025-04-14,Store 10,SP_C,New,"$29,507",$623,$558,Walk-In,Pending,49,STK-00370,Buick,XT5,2026,0,0
2025-04-14,Store 10,SP_B,New,"$48,933",$747,$708,Email Campaign,Pending,27,STK-00371,Honda,Escape,2025,0,0
2025-04-14,Store 10,SP_A,New,"$62,754","$1,179","$1,708",Email Campaign,Sold,49,STK-00372,Chevrolet,Escape,2024,1,9.9
2025-04-14,Store 11,SP_D,Used,"$27,783","$3,549","$1,696",Repeat Customer,Sold,83,STK-00373,GMC,Accord,2021,2,9.9
2025-04-14,Store 11,SP_E,Used,"$18,803","$3,437",$681,Repeat Customer,Pending,54,STK-00374,GMC,Malibu,2019,0,0
2025-04-14,Store 12,SP_G,Used,"$28,460",$656,"$2,035",CarGurus,Pending,122,STK-00375,Cadillac,Accord,2020,0,8.5
2025-04-14,Store 12,SP_G,New,"$40,497","$1,647",$726,CarGurus,Pending,31,STK-00376,Toyota,Silverado,2026,0,0
2025-04-14,Store 12,SP_D,Used,"$46,469","$3,342","$1,360",Website,Sold,109,STK-00377,Ford,Traverse,2021,2,9.3
2025-04-14,Store 2,SP_B,Used,"$47,517",$510,$939,Repeat Customer,Sold,24,STK-00378,Buick,Envision,2024,2,9.8
2025-04-14,Store 3,SP_C,New,"$58,855",$470,$839,Walk-In,Sold,59,STK-00379,GMC,Accord,2026,2,8.1
2025-04-14,Store 4,SP_D,New,"$65,355","$2,497",$724,AutoTrader,Pending,48,STK-00380,Honda,Accord,2025,0,0
2025-04-14,Store 4,SP_G,Used,"$42,956",$565,$555,Referral,Sold,43,STK-00381,Chevrolet,Bronco,2020,2,8.4
2025-04-14,Store 4,SP_E,New,"$65,891","$1,609","$1,225",Walk-In,Pending,12,STK-00382,Cadillac,F-150,2024,0,0
2025-04-14,Store 4,SP_H,New,"$38,241","$3,468","$1,399",Walk-In,Sold,76,STK-00383,Cadillac,Encore,2026,3,8.7
2025-04-14,Store 5,SP_C,New,"$67,531",$829,"$1,926",Website,Sold,21,STK-00384,Honda,Accord,2024,4,9.7
2025-04-14,Store 5,SP_D,Used,"$42,236","$2,646","$1,272",Walk-In,Lost,65,STK-00385,Honda,Bronco,2022,0,8.7
2025-04-14,Store 5,SP_E,New,"$34,915","$1,670","$2,150",Walk-In,Sold,123,STK-00386,Honda,RAV4,2026,0,8.1
2025-04-14,Store 5,SP_C,Used,"$21,289","$3,534",$378,Website,Pending,80,STK-00387,Cadillac,Yukon,2020,0,8.4
2025-04-14,Store 5,SP_D,New,"$72,048","$1,944",$470,Referral,Sold,77,STK-00388,Toyota,Escape,2025,3,9.6
2025-04-14,Store 7,SP_E,Used,"$20,568","$1,121",$686,Service Drive,Sold,109,STK-00389,Honda,Traverse,2023,4,9.6
2025-04-14,Store 7,SP_H,Used,"$43,060","$3,747","$1,734",Phone,Sold,112,STK-00390,Buick,CR-V,2023,3,8.4
2025-04-14,Store 8,SP_D,Used,"$42,806","$1,047",$300,AutoTrader,Sold,40,STK-00391,Toyota,Pilot,2021,3,8.2
2025-04-14,Store 9,SP_E,New,"$47,007","$1,147","$1,324",AutoTrader,Pending,71,STK-00392,Ford,Tahoe,2026,0,0
2025-04-15,Store 1,SP_F,Used,"$17,186","$1,322","$1,832",Walk-In,Pending,86,STK-00393,Toyota,Camry,2022,0,0
2025-04-15,Store 1,SP_F,Used,"$40,485","$1,041","$2,126",AutoTrader,Pending,27,STK-00394,GMC,Encore,2021,0,0
2025-04-15,Store 1,SP_D,New,"$29,631","$2,243","$1,861",Facebook,Lost,27,STK-00395,GMC,Yukon,2025,0,0
